Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,07-Aug-2026,29-Dec-2026,PE,29000.00,3630.00,3735.00,3629.95,3668.35,3675.00,3668.35,31.00,658.57,74.22,223160.00,-520.00,24570.65
NIFTY,07-Aug-2026,29-Dec-2026,PE,25000.00,600.00,624.95,585.55,600.10,598.85,600.10,2729.00,45420.69,1074.44,2126680.00,1265.00,24570.65
NIFTY,07-Aug-2026,29-Dec-2026,PE,21000.00,51.60,53.85,49.95,50.55,50.80,50.55,1392.00,19047.19,46.39,1042645.00,10595.00,24570.65
NIFTY,07-Aug-2026,29-Dec-2026,PE,18000.00,23.55,23.70,21.40,22.20,22.45,22.20,490.00,5740.15,7.15,465470.00,9945.00,24570.65
NIFTY,07-Aug-2026,29-Dec-2026,PE,28500.00,-,-,-,1948.15,-,3361.89,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,29-Dec-2026,PE,22500.00,100.00,109.00,100.00,102.50,103.20,102.50,1275.00,18734.61,87.73,504595.00,17160.00,24570.65
NIFTY,07-Aug-2026,29-Dec-2026,PE,24000.00,299.95,313.20,293.50,296.55,295.55,296.55,3203.00,50595.46,628.66,2196360.00,23595.00,24570.65
NIFTY,07-Aug-2026,30-Mar-2027,PE,31500.00,-,-,-,7066.15,-,5718.41,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,30-Mar-2027,PE,16500.00,19.40,19.40,19.40,19.40,19.40,0.34,1.00,10.74,0.01,1560.00,-,24570.65
NIFTY,07-Aug-2026,30-Mar-2027,PE,19500.00,56.40,58.05,54.65,56.80,57.35,56.80,139.00,1766.97,5.14,67405.00,-585.00,24570.65
NIFTY,07-Aug-2026,30-Mar-2027,PE,25500.00,834.80,873.75,830.00,846.05,843.25,846.05,528.00,9043.94,292.34,120965.00,1365.00,24570.65
NIFTY,07-Aug-2026,30-Mar-2027,PE,24000.00,388.50,410.00,381.15,394.25,392.90,394.25,8049.00,127610.67,2046.27,676130.00,-220870.00,24570.65
NIFTY,07-Aug-2026,30-Mar-2027,PE,30000.00,-,-,-,4301.35,4296.50,4393.18,-,-,-,455.00,-,24570.65
NIFTY,07-Aug-2026,30-Mar-2027,PE,21000.00,85.70,90.00,84.05,85.15,84.30,85.15,274.00,3755.65,15.55,354900.00,-520.00,24570.65
NIFTY,07-Aug-2026,30-Mar-2027,PE,28500.00,2905.60,2905.60,2905.60,2905.60,2905.60,3168.04,1.00,20.41,1.89,65.00,65.00,24570.65
NIFTY,07-Aug-2026,30-Mar-2027,PE,33000.00,-,-,-,8415.45,-,7101.13,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,30-Mar-2027,PE,22500.00,170.70,182.80,168.95,174.15,177.75,174.15,7785.00,114730.69,875.07,612040.00,291005.00,24570.65
NIFTY,07-Aug-2026,30-Mar-2027,PE,18000.00,-,-,-,37.30,37.30,3.51,-,-,-,65.00,-,24570.65
NIFTY,07-Aug-2026,30-Mar-2027,PE,27000.00,1619.05,1687.35,1619.05,1656.50,1660.00,1656.50,78.00,1452.88,83.98,28860.00,2340.00,24570.65
NIFTY,07-Aug-2026,30-Mar-2027,PE,15000.00,-,-,-,15.05,15.00,0.02,-,-,-,585.00,-,24570.65
NIFTY,07-Aug-2026,29-Jun-2027,PE,19000.00,-,-,-,195.00,195.00,27.72,-,-,-,1135.00,-,24570.65
NIFTY,07-Aug-2026,29-Jun-2027,PE,18000.00,-,-,-,220.00,220.00,10.22,-,-,-,230.00,-,24570.65
NIFTY,07-Aug-2026,29-Jun-2027,PE,28500.00,-,-,-,1807.05,-,3018.05,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,29-Jun-2027,PE,21000.00,128.90,128.95,128.90,128.95,128.95,136.23,2.00,27.47,0.17,6530.00,-,24570.65
NIFTY,07-Aug-2026,29-Jun-2027,PE,16500.00,25.00,25.00,25.00,25.00,25.00,25.00,2.00,21.48,0.03,780.00,-,24570.65
NIFTY,07-Aug-2026,29-Jun-2027,PE,19500.00,-,-,-,17.30,-,43.23,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,29-Jun-2027,PE,27000.00,-,-,-,6273.45,-,2052.94,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,29-Jun-2027,PE,25500.00,-,-,-,667.15,-,1276.52,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,29-Jun-2027,PE,33000.00,-,-,-,4691.70,-,6671.39,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,25750.00,-,-,-,1003.65,1003.65,1249.89,-,-,-,65.00,-,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,22250.00,36.25,38.85,31.65,34.30,35.05,34.30,134.00,1941.06,3.08,59020.00,1820.00,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,25600.00,-,-,-,847.95,847.95,1152.31,-,-,-,195.00,-,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,24750.00,432.00,443.85,432.00,432.00,432.00,680.13,13.00,212.85,3.71,455.00,260.00,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,26450.00,-,-,-,2246.05,-,1755.19,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,23550.00,-,-,-,454.95,-,256.37,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,26800.00,-,-,-,2544.55,-,2034.29,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,23200.00,-,-,-,342.00,-,181.43,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,23750.00,-,-,-,529.65,-,307.92,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,22000.00,322.00,326.00,315.10,315.55,315.10,315.55,46.00,667.44,9.64,36680.00,-605.00,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,19000.00,-,-,-,132.50,140.00,61.96,-,-,-,1975.00,-,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,17000.00,-,-,-,57.20,57.20,12.53,-,-,-,17750.00,-,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,18000.00,-,-,-,181.05,195.00,29.45,-,-,-,11915.00,-,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,23000.00,447.00,470.00,447.00,470.00,470.00,534.08,13.00,198.20,3.85,48260.00,195.00,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,28500.00,-,-,-,2979.70,2979.70,2777.79,-,-,-,260.00,-,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,22500.00,-,-,-,186.50,-,431.98,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,21000.00,220.00,231.55,220.00,230.00,230.00,230.00,13.00,179.38,1.93,16390.00,-325.00,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,31500.00,-,-,-,3240.00,-,4799.66,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,33000.00,-,-,-,4155.55,-,5955.10,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,26000.00,1178.10,1250.00,1178.10,1208.95,1208.95,1208.95,23.00,406.93,18.23,49630.00,585.00,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,16500.00,-,-,-,52.05,52.05,7.79,-,-,-,130.00,-,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,30000.00,-,-,-,3339.00,3339.00,3731.95,-,-,-,195.00,-,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,24000.00,609.05,619.35,600.25,612.00,612.00,612.00,76.00,1215.97,30.37,124850.00,1105.00,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,27000.00,1590.45,1602.65,1560.00,1571.10,1560.00,1571.10,41.00,761.71,42.16,44745.00,-900.00,24570.65
NIFTY,07-Aug-2026,27-Jun-2028,PE,22500.00,-,-,-,206.95,-,482.40,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Jun-2028,PE,22000.00,-,-,-,387.05,387.05,396.53,-,-,-,1040.00,-,24570.65
NIFTY,07-Aug-2026,27-Jun-2028,PE,18000.00,-,-,-,396.75,-,49.89,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Jun-2028,PE,25500.00,-,-,-,667.45,-,1272.86,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Jun-2028,PE,28500.00,-,-,-,1560.85,-,2576.34,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Jun-2028,PE,31500.00,-,-,-,2935.60,-,4347.97,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Jun-2028,PE,16500.00,-,-,-,3.80,-,16.78,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Jun-2028,PE,27000.00,-,-,-,2752.35,-,1860.91,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Jun-2028,PE,24000.00,-,-,-,1692.75,-,816.30,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Jun-2028,PE,33000.00,-,-,-,3707.80,-,5376.60,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Jun-2028,PE,21000.00,-,-,-,907.20,-,258.44,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Jun-2028,PE,30000.00,-,-,-,3779.25,-,3409.97,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Jun-2028,PE,19500.00,-,-,-,40.05,-,122.53,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,26000.00,-,-,-,1240.05,1240.05,1399.20,-,-,-,6745.00,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,20000.00,319.95,320.00,312.95,320.00,320.00,189.11,8.00,105.65,1.65,2640.00,-390.00,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,16500.00,-,-,-,5.90,-,26.46,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,33000.00,-,-,-,3315.40,-,4888.93,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,21000.00,-,-,-,350.05,350.05,290.37,-,-,-,7580.00,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,28500.00,-,-,-,1451.15,-,2397.72,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,27000.00,1550.00,1550.00,1550.00,1550.00,1550.00,1762.38,1.00,18.56,1.01,13100.00,65.00,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,22000.00,-,-,-,510.00,510.00,426.22,-,-,-,8800.00,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,24000.00,-,-,-,760.00,760.00,821.06,-,-,-,4745.00,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,22500.00,-,-,-,218.80,-,508.69,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,30000.00,-,-,-,2352.75,-,3136.85,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,19500.00,-,-,-,49.00,-,149.75,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,31500.00,-,-,-,2673.40,-,3970.86,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,18000.00,-,-,-,250.00,250.00,68.10,-,-,-,75.00,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,23000.00,-,-,-,519.00,519.00,601.58,-,-,-,1675.00,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,25000.00,-,-,-,955.10,955.10,1086.13,-,-,-,6010.00,-,24570.65
NIFTY,07-Aug-2026,26-Dec-2028,PE,25500.00,-,-,-,648.20,-,1236.02,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Jun-2029,PE,22500.00,-,-,-,224.45,-,519.54,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Jun-2029,PE,21000.00,-,-,-,320.25,-,310.00,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Jun-2029,PE,28500.00,-,-,-,1349.10,-,2235.48,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Jun-2029,PE,31500.00,-,-,-,2443.35,-,3645.07,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Jun-2029,PE,19500.00,-,-,-,56.00,-,169.41,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Jun-2029,PE,27000.00,-,-,-,1252.35,-,1665.26,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Jun-2029,PE,30000.00,-,-,-,2031.05,-,2897.30,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Jun-2029,PE,24000.00,-,-,-,825.00,825.00,810.92,-,-,-,155.00,-,24570.65
NIFTY,07-Aug-2026,26-Jun-2029,PE,18000.00,-,-,-,118.45,-,83.07,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Jun-2029,PE,33000.00,-,-,-,3022.85,-,4471.07,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,25800.00,1045.40,1055.90,1045.40,1055.90,1055.90,1283.30,2.00,34.91,1.37,390.00,-,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,27000.00,2040.00,2080.00,2040.00,2079.90,2079.90,2200.41,7.00,132.22,9.37,780.00,390.00,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,26950.00,-,-,-,2675.85,-,2158.46,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,23450.00,112.00,118.00,109.05,109.70,109.75,109.70,15.00,229.74,1.10,21255.00,-65.00,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,25700.00,-,-,-,952.10,959.15,1216.92,-,-,-,260.00,-,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,22550.00,45.65,46.60,45.65,46.60,46.60,87.61,3.00,44.06,0.09,715.00,65.00,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,25350.00,-,-,-,783.00,783.00,998.85,-,-,-,130.00,-,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,22700.00,50.85,54.00,50.85,52.80,52.85,52.80,28.00,414.10,0.96,4355.00,715.00,24570.65
NIFTY,07-Aug-2026,27-Oct-2026,PE,24300.00,270.55,294.90,270.10,274.70,270.35,274.70,233.00,3721.93,41.70,25285.00,8320.00,24570.65
NIFTY,07-Aug-2026,26-Jun-2029,PE,26000.00,-,-,-,1650.00,1650.00,1337.75,-,-,-,50.00,-,24570.65
NIFTY,07-Aug-2026,26-Jun-2029,PE,16500.00,-,-,-,8.10,-,35.58,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,26-Jun-2029,PE,25500.00,-,-,-,624.25,-,1190.97,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,30000.00,-,-,-,1953.50,-,2684.59,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,25000.00,-,-,-,1100.00,1100.00,1015.44,-,-,-,550.00,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,25500.00,-,-,-,597.30,-,1140.77,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,22500.00,-,-,-,225.70,-,520.32,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,31500.00,-,-,-,2240.25,-,3359.68,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,23000.00,-,-,-,725.00,725.00,602.26,-,-,-,1560.00,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,15000.00,-,-,-,29.00,29.00,17.22,-,-,-,65.00,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,27000.00,-,-,-,1177.90,-,1571.60,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,18000.00,-,-,-,96.50,-,94.77,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,28500.00,-,-,-,1255.90,-,2087.30,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,19500.00,-,-,-,61.20,-,182.96,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,16500.00,-,-,-,10.15,-,43.56,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,21000.00,-,-,-,350.05,350.05,320.86,-,-,-,715.00,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,24000.00,-,-,-,1000.00,1000.00,791.92,-,-,-,390.00,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,33000.00,-,-,-,2953.70,-,4107.00,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Dec-2029,PE,26000.00,-,-,-,2150.00,2150.00,1275.31,-,-,-,3665.00,-,24570.65
NIFTY,07-Aug-2026,25-Jun-2030,PE,21000.00,-,-,-,220.00,220.00,325.43,-,-,-,65.00,-,24570.65
NIFTY,07-Aug-2026,25-Jun-2030,PE,25500.00,-,-,-,568.55,-,1087.87,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,25-Jun-2030,PE,30000.00,-,-,-,2100.85,-,2490.40,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,25-Jun-2030,PE,19500.00,-,-,-,64.95,-,191.85,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,25-Jun-2030,PE,33000.00,-,-,-,3143.90,-,3780.39,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,25-Jun-2030,PE,27000.00,-,-,-,1286.05,-,1480.56,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,25-Jun-2030,PE,28500.00,-,-,-,1167.60,-,1948.94,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,25-Jun-2030,PE,18000.00,-,-,-,116.65,-,103.69,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,25-Jun-2030,PE,22500.00,-,-,-,223.75,-,514.20,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,25-Jun-2030,PE,31500.00,-,-,-,2056.30,-,3102.14,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,25-Jun-2030,PE,24000.00,-,-,-,698.15,-,766.25,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,25-Jun-2030,PE,16500.00,-,-,-,12.00,-,50.32,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,31-Dec-2030,PE,19500.00,-,-,-,67.40,-,197.09,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,31-Dec-2030,PE,33000.00,-,-,-,2387.30,-,3479.08,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,31-Dec-2030,PE,31500.00,-,-,-,1885.50,-,2863.22,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,31-Dec-2030,PE,18000.00,-,-,-,32.30,-,110.30,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,31-Dec-2030,PE,30000.00,-,-,-,1450.10,-,2308.24,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,31-Dec-2030,PE,24000.00,1000.00,1000.00,1000.00,1000.00,1000.00,737.03,1.00,16.25,0.65,520.00,65.00,24570.65
NIFTY,07-Aug-2026,31-Dec-2030,PE,22500.00,-,-,-,219.35,-,503.02,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,31-Dec-2030,PE,21000.00,-,-,-,455.05,455.05,325.28,-,-,-,780.00,-,24570.65
NIFTY,07-Aug-2026,31-Dec-2030,PE,16500.00,-,-,-,13.65,-,55.95,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,31-Dec-2030,PE,28500.00,-,-,-,1083.10,-,1816.85,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,31-Dec-2030,PE,25500.00,-,-,-,538.25,-,1032.80,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,31-Dec-2030,PE,27000.00,-,-,-,779.50,-,1392.21,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Jun-2031,PE,33000.00,-,-,-,3810.15,-,3227.33,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Jun-2031,PE,16500.00,-,-,-,95.65,-,60.00,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Jun-2031,PE,24000.00,-,-,-,933.85,933.85,708.08,-,-,-,65.00,-,24570.65
NIFTY,07-Aug-2026,24-Jun-2031,PE,21000.00,-,-,-,450.50,-,321.86,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Jun-2031,PE,31500.00,-,-,-,3185.85,-,2662.61,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Jun-2031,PE,22500.00,-,-,-,663.60,-,489.59,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Jun-2031,PE,30000.00,-,-,-,2616.25,-,2153.81,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Jun-2031,PE,19500.00,-,-,-,289.20,-,199.12,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Jun-2031,PE,28500.00,-,-,-,2104.20,-,1703.19,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Jun-2031,PE,27000.00,-,-,-,1653.15,-,1313.48,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Jun-2031,PE,25500.00,-,-,-,1262.85,-,982.25,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,24-Jun-2031,PE,18000.00,-,-,-,173.45,-,114.40,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,29-Jun-2027,PE,31500.00,-,-,-,3604.70,-,5366.23,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,29-Jun-2027,PE,30000.00,-,-,-,4000.05,4000.05,4136.61,-,-,-,65.00,-,24570.65
NIFTY,07-Aug-2026,29-Jun-2027,PE,24000.00,470.10,480.00,470.10,480.00,480.00,707.94,3.00,47.72,0.92,585.00,65.00,24570.65
NIFTY,07-Aug-2026,29-Jun-2027,PE,22500.00,269.25,269.25,269.25,269.25,269.25,340.42,1.00,14.80,0.17,650.00,-,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,20000.00,169.00,169.00,155.00,165.90,168.00,165.90,32.00,419.41,3.41,34285.00,390.00,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,25000.00,860.00,888.00,859.00,859.10,859.00,859.10,59.00,992.32,33.57,68545.00,1300.00,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,15000.00,-,-,-,39.00,39.00,1.50,-,-,-,625.00,-,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,25500.00,-,-,-,676.05,-,1292.34,-,-,-,-,-,24570.65
NIFTY,07-Aug-2026,28-Dec-2027,PE,19500.00,-,-,-,29.25,-,86.66,-,-,-,-,-,24570.65
NIFTY,06-Aug-2026,11-Aug-2026,PE,21850.00,1.20,1.55,0.55,0.70,0.60,0.70,2050.00,29116.29,1.17,29640.00,16640.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,21950.00,1.25,1.60,0.60,0.75,0.60,0.75,1916.00,27337.73,1.20,46215.00,15015.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,26050.00,-,-,-,1584.30,-,1392.75,-,-,-,-,-,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,23000.00,1.50,2.15,1.20,1.45,1.25,1.45,178036.00,2661826.38,188.18,4556500.00,378820.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,24350.00,54.85,54.85,22.90,25.50,24.60,25.50,427837.00,6781162.16,9572.04,2229565.00,822250.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,22950.00,1.90,2.15,1.05,1.40,1.05,1.40,15067.00,224777.72,15.75,117845.00,-3965.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,26250.00,-,-,-,1761.65,-,1592.31,-,-,-,-,-,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,26000.00,1325.00,1353.80,1294.00,1313.20,1313.70,1313.20,304.00,5398.90,261.30,204425.00,-1170.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,24050.00,9.85,11.90,5.15,6.10,5.75,6.10,195887.00,3063368.56,1165.03,1370915.00,553280.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,26900.00,-,-,-,2367.30,-,2241.68,-,-,-,-,-,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,25750.00,1060.00,1060.00,1060.00,1060.00,1060.00,1060.00,1.00,17.43,0.69,130.00,65.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,24700.00,154.65,169.10,121.65,130.35,130.00,130.35,1619264.00,26152693.87,155410.35,4419155.00,2809690.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,25000.00,404.70,404.70,326.15,337.85,335.90,337.85,53690.00,884856.14,12393.64,717730.00,96980.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,22050.00,1.25,1.40,0.65,0.80,0.85,0.80,2042.00,29268.17,1.21,29705.00,12025.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,25400.00,725.75,759.95,700.90,716.70,713.50,716.70,356.00,6046.55,168.99,12870.00,3965.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,24250.00,21.70,27.85,13.55,15.35,14.95,15.35,356417.00,5623040.42,5017.46,2133495.00,-67535.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,24100.00,11.90,14.60,6.35,7.50,7.00,7.50,416758.00,6531524.27,3010.20,4447235.00,1674855.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,26750.00,-,-,-,2224.45,-,2091.80,-,-,-,-,-,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,26650.00,-,-,-,2130.15,-,1991.89,-,-,-,-,-,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,25900.00,-,-,-,1363.05,1363.05,1243.45,-,-,-,65.00,-,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,25500.00,830.60,858.70,800.00,813.45,816.20,813.45,498.00,8521.97,267.62,112255.00,-130.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,26400.00,-,-,-,1897.95,-,1742.12,-,-,-,-,-,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,26350.00,-,-,-,1852.25,-,1692.18,-,-,-,-,-,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,26700.00,-,-,-,2177.20,-,2041.85,-,-,-,-,-,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,25650.00,830.10,999.00,830.05,962.00,962.00,996.68,9.00,155.43,5.38,585.00,-,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,24900.00,290.90,305.25,246.00,256.25,255.00,256.25,93600.00,1531624.41,16708.41,362310.00,108095.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,23850.00,5.15,6.15,2.70,3.25,3.00,3.25,166598.00,2583201.58,516.09,1117935.00,-178100.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,22850.00,1.55,1.95,1.05,1.25,1.05,1.25,12827.00,190525.53,12.51,120770.00,10270.00,24636.00
NIFTY,06-Aug-2026,11-Aug-2026,PE,25050.00,435.00,435.00,373.00,381.75,384.20,381.75,5795.00,95861.38,1504.29,41860.00,-1430.00,24636.00
