Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,04-Aug-2026,24-Jun-2031,CE,22500.00,-,-,-,8012.75,-,8803.43,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,24-Jun-2031,CE,31500.00,-,-,-,3928.35,-,4455.59,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,24-Jun-2031,CE,24000.00,-,-,-,7181.90,-,7936.05,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,24-Jun-2031,CE,33000.00,-,-,-,3451.55,-,3931.95,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,24-Jun-2031,CE,25500.00,-,-,-,6409.80,-,7124.06,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,24-Jun-2031,CE,30000.00,-,-,-,4459.90,-,5034.69,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,24-Jun-2031,CE,19500.00,-,-,-,9840.60,-,10684.38,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,30-Mar-2027,CE,21000.00,-,-,-,3217.45,-,4587.97,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,30-Mar-2027,CE,31500.00,-,-,-,94.65,-,107.89,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,30-Mar-2027,CE,18000.00,-,-,-,5643.55,-,7374.64,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,30-Mar-2027,CE,19500.00,-,-,-,4365.40,-,5956.42,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,30-Mar-2027,CE,30000.00,49.95,50.45,48.00,48.70,48.00,48.70,295.00,5761.91,9.41,87750.00,-65.00,24614.90
NIFTY,04-Aug-2026,29-Jun-2027,CE,33000.00,-,-,-,1122.75,-,139.55,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,29-Jun-2027,CE,18000.00,-,-,-,4066.45,-,7662.21,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,29-Jun-2027,CE,25500.00,1300.00,1300.00,1300.00,1300.00,1300.00,1854.29,1.00,17.42,0.85,-,-65.00,24614.90
NIFTY,04-Aug-2026,29-Jun-2027,CE,19500.00,-,-,-,8143.40,-,6282.41,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,29-Jun-2027,CE,22500.00,-,-,-,5539.60,-,3753.17,-,-,-,-,-,24614.90
NIFTY,04-Aug-2026,29-Jun-2027,CE,24000.00,2334.35,2334.35,2334.35,2334.35,2334.35,2704.69,1.00,17.12,1.52,990.00,-,24614.90
NIFTY,03-Aug-2026,04-Aug-2026,CE,25050.00,1.30,3.55,1.15,1.55,2.70,1.55,468516.00,7629120.40,508.63,2913300.00,1719120.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23850.00,685.10,759.05,660.15,728.55,739.60,728.55,1058.00,16904.67,503.02,74425.00,-32240.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23600.00,929.80,1004.70,929.80,974.90,994.20,974.90,1564.00,24983.44,991.68,86710.00,-65455.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,21700.00,-,-,-,2300.90,-,3077.92,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22750.00,1826.75,1826.75,1826.75,1826.75,1826.75,2028.10,1.00,15.97,1.18,455.00,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26550.00,-,-,-,24.45,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24150.00,375.50,460.00,364.05,429.00,441.20,429.00,13827.00,220861.20,3811.87,313040.00,-245895.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23550.00,972.80,1055.10,972.75,1028.10,1042.95,1028.10,417.00,6660.72,277.49,49855.00,-4615.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24350.00,186.50,264.55,178.60,234.80,247.85,234.80,322067.00,5145630.72,48115.28,828685.00,-3163095.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25900.00,0.65,1.05,0.40,0.50,0.60,0.50,30984.00,521627.30,11.66,266435.00,-20085.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,21600.00,2990.00,2990.00,2990.00,2990.00,2990.00,3177.90,1.00,15.98,1.94,1105.00,65.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,27150.00,-,-,-,9.05,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26100.00,0.50,0.65,0.35,0.40,0.40,0.40,27227.00,461915.09,9.04,273195.00,48360.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25350.00,0.80,1.20,0.65,0.75,0.85,0.75,146591.00,2415543.66,90.46,603915.00,140270.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23000.00,1550.00,1612.25,1536.60,1577.15,1597.70,1577.15,1867.00,29834.81,1923.16,127465.00,-99970.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24250.00,300.00,360.00,271.35,329.55,345.75,329.55,61496.00,982344.76,13014.06,891735.00,-809705.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26300.00,0.35,0.35,0.35,0.35,0.35,0.35,7.00,119.67,0.01,455.00,455.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25600.00,0.70,0.95,0.45,0.55,0.50,0.55,121302.00,2018520.68,55.40,1356290.00,1020890.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22450.00,-,-,-,1874.65,1874.65,2328.05,-,-,-,65.00,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22800.00,1798.00,1805.45,1791.20,1791.20,1791.20,1978.10,23.00,367.81,26.95,8385.00,-130.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25200.00,0.75,1.50,0.75,1.00,1.50,1.00,477980.00,7829655.41,343.01,4670055.00,579605.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26350.00,-,-,-,33.35,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22250.00,-,-,-,2108.40,2108.40,2528.01,-,-,-,65.00,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,21950.00,-,-,-,2090.00,2090.00,2827.96,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22050.00,-,-,-,1974.35,-,2727.98,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25400.00,0.75,1.05,0.65,0.75,0.70,0.75,286293.00,4726855.81,158.38,1861990.00,-766350.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24100.00,436.50,509.75,415.55,475.90,492.50,475.90,19689.00,314470.04,6041.85,865345.00,-386425.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23150.00,1425.00,1457.35,1422.55,1448.30,1440.00,1448.30,9.00,143.83,8.40,650.00,-195.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23800.00,650.10,807.40,650.10,776.90,792.75,776.90,3899.00,62292.66,1975.13,401505.00,-166985.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,22650.00,-,-,-,1913.40,-,2154.53,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,24700.00,96.95,117.00,80.10,96.25,102.00,96.25,150638.00,2428323.99,9830.90,2393820.00,1115205.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,22050.00,-,-,-,2485.45,-,2753.71,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,22900.00,-,-,-,1120.00,1120.00,1904.95,-,-,-,195.00,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,24550.00,152.30,194.80,144.05,169.05,173.60,169.05,66406.00,1067128.97,7455.23,506155.00,273520.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,27150.00,-,-,-,13.80,-,0.02,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,25600.00,2.95,3.80,1.60,3.10,3.40,3.10,28352.00,471829.75,52.47,511290.00,444925.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,22850.00,-,-,-,1730.10,-,1954.85,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,24650.00,101.10,139.55,98.50,117.20,121.80,117.20,49082.00,790307.21,3890.86,527930.00,201533.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,23600.00,960.00,1030.00,960.00,994.70,1010.00,994.70,327.00,5228.90,212.72,39130.00,12220.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,22350.00,-,-,-,2196.15,-,2454.11,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,24450.00,193.15,259.25,183.20,230.40,235.80,230.40,17859.00,286542.31,2718.15,205790.00,-82355.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,26950.00,-,-,-,19.75,-,0.07,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,21800.00,-,-,-,2729.80,-,3003.38,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,25650.00,2.95,2.95,1.65,2.65,2.85,2.65,4486.00,74800.07,7.24,84630.00,69940.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25150.00,1.00,2.15,0.90,1.10,1.60,1.10,166102.00,2715484.01,131.56,1250470.00,267345.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22850.00,-,-,-,1385.90,1385.90,1928.11,-,-,-,65.00,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24750.00,11.10,16.85,6.40,11.00,13.60,11.00,3490451.00,56178629.47,25999.01,6174155.00,2275910.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25100.00,1.10,2.15,1.00,1.35,2.15,1.35,585255.00,9548978.21,542.89,5065515.00,1615705.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24950.00,1.70,4.05,1.70,2.55,3.95,2.55,904991.00,14678186.65,1495.11,2539615.00,1154140.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26150.00,0.45,0.60,0.30,0.35,0.35,0.35,14104.00,239737.04,4.30,236860.00,56030.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26700.00,-,-,-,19.25,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24850.00,2.60,7.00,2.60,4.65,6.55,4.65,1606858.00,25959495.38,4721.53,4303910.00,2110160.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24650.00,29.55,43.50,17.35,27.80,31.45,27.80,5736826.00,92037882.13,119587.54,7463040.00,2217735.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22350.00,-,-,-,1705.25,-,2428.03,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25950.00,0.45,0.70,0.40,0.45,0.55,0.45,14490.00,244415.48,5.41,126360.00,50895.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26250.00,-,-,-,38.75,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23950.00,576.15,659.50,575.40,629.60,640.40,629.60,3228.00,51575.14,1323.25,140010.00,-84630.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25750.00,0.60,0.95,0.45,0.50,0.65,0.50,53770.00,899998.05,22.68,358280.00,200850.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24300.00,242.00,312.90,223.10,283.00,296.30,283.00,275735.00,4405024.52,49790.19,1713335.00,-3287928.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23900.00,620.00,709.00,615.60,674.10,693.95,674.10,4520.00,72203.45,1985.25,450450.00,-151385.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25500.00,0.80,1.00,0.50,0.70,0.65,0.70,518817.00,8599659.18,267.40,4408755.00,600665.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,21800.00,-,-,-,2220.00,2220.00,2977.94,-,-,-,65.00,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25800.00,0.60,0.85,0.40,0.50,0.50,0.50,74995.00,1257694.61,28.46,891215.00,591955.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26500.00,-,-,-,26.45,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,27200.00,-,-,-,8.30,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23650.00,898.95,954.15,897.00,929.45,942.95,929.45,232.00,3706.65,140.23,41470.00,-6955.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,27000.00,0.40,0.60,0.40,0.50,0.60,0.50,17.00,298.36,0.01,1105.00,1105.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25550.00,0.75,1.25,0.50,0.60,0.70,0.60,83300.00,1383446.76,42.01,608010.00,382655.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26650.00,-,-,-,20.85,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22600.00,-,-,-,1491.15,-,2178.07,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26850.00,-,-,-,15.05,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26900.00,0.30,0.35,0.30,0.35,0.35,0.35,13.00,227.31,0.01,845.00,845.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24200.00,331.50,411.60,319.05,379.60,393.85,379.60,102559.00,1638321.49,25068.42,1758055.00,-1578460.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25700.00,0.55,0.85,0.40,0.50,0.50,0.50,65298.00,1090830.92,27.83,946270.00,55120.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,21900.00,-,-,-,2380.00,2380.00,2877.95,-,-,-,650.00,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,27100.00,-,-,-,9.85,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26800.00,-,-,-,16.35,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,21850.00,-,-,-,2159.60,-,2927.95,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23700.00,829.55,908.35,827.05,874.80,894.05,874.80,2454.00,39208.63,1404.76,143065.00,-85605.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22400.00,-,-,-,1573.40,1573.40,2378.04,-,-,-,65.00,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22700.00,1865.00,1865.00,1865.00,1865.00,1865.00,2078.09,1.00,15.97,1.22,260.00,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23500.00,1037.70,1107.80,1022.00,1076.95,1090.00,1076.95,3271.00,52255.66,2291.14,186810.00,-76700.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24400.00,155.50,217.90,140.00,188.65,201.60,188.65,1108568.00,17717198.73,135310.25,2095015.00,-6232850.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22950.00,-,-,-,1091.60,1091.60,1828.13,-,-,-,130.00,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23200.00,1370.00,1402.00,1366.15,1372.10,1392.00,1372.10,57.00,910.79,51.23,18265.00,-650.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25000.00,1.70,3.45,1.40,2.20,3.35,2.20,1922012.00,31235337.69,2642.69,11887135.00,987285.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,25250.00,5.35,9.85,3.95,8.45,9.20,8.45,31654.00,519680.99,159.72,411320.00,256815.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,25500.00,2.65,4.65,2.00,4.25,4.60,4.25,75910.00,1258395.31,187.06,2166385.00,1565200.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,23450.00,-,-,-,966.75,960.00,1358.05,-,-,-,390.00,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,24150.00,430.05,501.00,430.00,473.70,482.30,473.70,772.00,12354.22,235.75,59930.00,1170.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,23750.00,791.00,884.75,791.00,855.50,853.20,855.50,106.00,1694.73,58.35,8580.00,-260.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,22200.00,-,-,-,2340.15,-,2603.91,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,23700.00,836.10,927.80,836.05,897.20,908.40,897.20,390.00,6236.97,229.02,42445.00,4030.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,22950.00,-,-,-,1640.40,-,1855.06,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,25050.00,14.80,23.60,14.00,18.10,20.15,18.10,38754.00,631467.60,455.60,786955.00,216385.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,27200.00,-,-,-,12.60,-,0.02,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,25450.00,1.95,5.40,1.95,4.70,4.90,4.70,11138.00,184282.06,31.70,192010.00,163800.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,25850.00,1.90,1.90,1.20,1.25,1.25,1.25,8250.00,138627.73,7.11,265135.00,252265.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,25300.00,3.60,8.50,3.35,7.35,8.30,7.35,90156.00,1483015.22,399.80,1677130.00,1208805.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,25150.00,6.80,14.70,6.80,11.50,12.80,11.50,28223.00,461577.11,201.62,354705.00,252070.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,24300.00,285.00,373.30,285.00,343.60,356.00,343.60,18530.00,296832.14,4150.79,898105.00,-49790.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,27100.00,-,-,-,15.15,-,0.03,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,23200.00,1358.00,1419.00,1358.00,1403.40,1407.00,1403.40,25.00,399.75,22.75,5070.00,650.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,25400.00,3.15,6.25,2.75,5.45,6.10,5.45,41035.00,677619.68,131.83,764205.00,495235.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,26300.00,-,-,-,57.65,-,2.02,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,23300.00,1275.00,1321.85,1275.00,1299.50,1312.00,1299.50,72.00,1151.33,60.89,19890.00,1820.00,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,26900.00,-,-,-,21.60,-,0.10,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,11-Aug-2026,CE,26400.00,-,-,-,49.35,-,1.28,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23050.00,1535.00,1571.30,1535.00,1568.85,1566.35,1568.85,3.00,47.98,3.03,325.00,65.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23350.00,1205.00,1263.35,1194.80,1252.20,1246.00,1252.20,20.00,319.56,16.01,21580.00,-65.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26200.00,0.45,0.60,0.30,0.35,0.50,0.35,89083.00,1517109.56,26.07,1114165.00,-402870.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,21750.00,-,-,-,2253.60,-,3027.93,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26750.00,-,-,-,17.75,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25450.00,0.75,1.10,0.60,0.70,0.90,0.70,100039.00,1654951.22,56.06,320450.00,6370.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24000.00,515.50,607.00,515.50,577.95,593.75,577.95,35910.00,573619.71,13423.71,1590550.00,-632060.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24600.00,47.90,66.00,29.60,45.50,51.10,45.50,11372067.00,182218329.32,378977.99,15062970.00,3028188.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22000.00,2587.00,2600.00,2565.00,2579.95,2579.95,2777.97,62.00,991.21,104.61,8060.00,-1365.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23250.00,1346.00,1350.00,1342.50,1345.25,1343.00,1345.25,9.00,143.88,7.87,3965.00,-65.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22200.00,-,-,-,1838.35,-,2578.00,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23300.00,1260.00,1301.95,1260.00,1271.80,1294.35,1271.80,98.00,1565.79,81.58,30355.00,-260.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25300.00,0.95,1.35,0.75,0.90,0.85,0.90,329816.00,5424033.72,209.60,3156660.00,-207025.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24700.00,15.95,27.40,10.30,16.80,20.50,16.80,5922888.00,95166414.20,74447.36,10075780.00,879190.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22550.00,-,-,-,1533.15,-,2228.06,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24450.00,116.50,173.20,102.05,144.45,153.70,144.45,1207773.00,19309512.74,114980.34,1155245.00,-3336255.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23750.00,790.70,856.35,788.85,831.35,839.65,831.35,393.00,6278.88,211.94,78000.00,-3770.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24550.00,63.90,96.00,48.25,71.50,78.35,71.50,6644570.00,106362233.39,331507.61,5088915.00,1889355.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22150.00,-,-,-,1883.40,-,2628.00,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26600.00,-,-,-,22.60,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26950.00,-,-,-,12.75,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24500.00,90.20,132.00,71.80,104.95,113.85,104.95,4524058.00,72365778.34,320154.69,4750330.00,-4329683.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22100.00,-,-,-,1971.00,1971.00,2677.99,-,-,-,65.00,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24900.00,2.25,5.25,2.10,3.05,4.85,3.05,1880890.00,30446016.94,3812.29,5637450.00,1866995.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,21650.00,-,-,-,2396.15,2396.15,3127.91,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22300.00,-,-,-,1749.25,-,2478.02,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25250.00,0.85,1.35,0.75,0.90,1.15,0.90,148481.00,2437045.80,101.39,1040260.00,241345.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22500.00,2094.05,2101.60,2065.00,2065.05,2065.00,2065.05,205.00,3276.73,278.61,8385.00,-7735.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22650.00,-,-,-,1119.00,1119.00,2128.08,-,-,-,195.00,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26000.00,0.70,0.75,0.35,0.45,0.40,0.45,137355.00,2321345.92,46.42,1686880.00,-920660.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23100.00,1466.00,1505.65,1464.75,1469.50,1498.00,1469.50,70.00,1118.58,67.53,14950.00,1820.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26450.00,-,-,-,28.60,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,22900.00,1690.85,1732.05,1670.00,1677.00,1732.05,1677.00,1191.00,19037.25,1309.21,22620.00,-50635.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23400.00,1161.25,1206.30,1141.00,1173.35,1192.85,1173.35,983.00,15711.42,759.99,43875.00,-35815.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24800.00,5.25,10.30,4.10,7.20,9.45,7.20,3888481.00,62700131.81,17818.09,11677835.00,4848025.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26050.00,0.40,0.70,0.35,0.40,0.35,0.40,14061.00,238092.60,4.72,188110.00,55055.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25850.00,0.60,0.90,0.40,0.50,0.55,0.50,17023.00,286035.52,6.56,133120.00,42965.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,25650.00,0.95,1.40,0.50,0.60,0.55,0.60,34253.00,571098.81,15.67,312065.00,-130520.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,24050.00,480.00,560.00,465.55,527.80,542.50,527.80,5270.00,84175.94,1792.66,170235.00,-77285.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,23450.00,1116.05,1143.05,1108.45,1128.95,1142.00,1128.95,249.00,3978.64,183.26,31655.00,-9945.00,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,27050.00,-,-,-,10.75,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,04-Aug-2026,CE,26400.00,-,-,-,30.90,-,-,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,18-Aug-2026,CE,26800.00,-,-,-,13.25,-,3.91,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,18-Aug-2026,CE,23950.00,675.00,780.85,675.00,695.65,695.65,945.11,40.00,640.56,17.86,2665.00,-,24774.30
NIFTY,03-Aug-2026,18-Aug-2026,CE,23750.00,-,-,-,710.00,710.00,1120.41,-,-,-,325.00,-,24774.30
NIFTY,03-Aug-2026,18-Aug-2026,CE,24500.00,201.05,294.70,201.05,263.35,276.75,263.35,11374.00,183110.08,1979.13,299260.00,82810.00,24774.30
NIFTY,03-Aug-2026,18-Aug-2026,CE,24050.00,492.00,642.85,492.00,598.90,598.90,861.50,15.00,240.45,5.96,2015.00,-65.00,24774.30
NIFTY,03-Aug-2026,18-Aug-2026,CE,23800.00,810.00,861.40,810.00,829.00,837.65,829.00,84.00,1345.00,45.52,6435.00,-1040.00,24774.30
NIFTY,03-Aug-2026,18-Aug-2026,CE,25950.00,2.95,4.40,2.95,3.55,3.55,3.55,65.00,1096.55,0.16,1755.00,780.00,24774.30
NIFTY,03-Aug-2026,18-Aug-2026,CE,22850.00,-,-,-,1421.60,-,1983.34,-,-,-,-,-,24774.30
NIFTY,03-Aug-2026,18-Aug-2026,CE,22800.00,-,-,-,1464.30,-,2032.87,-,-,-,-,-,24774.30
